ProductKey;ProductCode;ProductName;Manufacturer;Brand;Color;UnitCost;UnitPrice;Subcategory;Category
933;308191;SV 2GB Laptop memory E800 White;Southridge Video;Southridge Video;White;28,04;55;Computers Accessories;Computers
934;308192;SV 4GB Laptop Memory M65 Blue;Southridge Video;Southridge Video;Blue;36,33;79;Computers Accessories;Computers
935;308193;SV 4GB Laptop Memory M65 Yellow;Southridge Video;Southridge Video;Yellow;36,33;79;Computers Accessories;Computers
936;308194;SV 4GB Laptop Memory M65 Black;Southridge Video;Southridge Video;Black;36,33;79;Computers Accessories;Computers
937;308195;SV 4GB Laptop Memory M65 White;Southridge Video;Southridge Video;White;36,33;79;Computers Accessories;Computers
938;308196;SV Wireless LAN PCI Network Card Adapter E900 Black;Southridge Video;Southridge Video;Black;50,47;99;Computers Accessories;Computers
939;308197;SV Wireless LAN PCI Network Card Adapter E901 Black;Southridge Video;Southridge Video;Black;50,47;99;Computers Accessories;Computers
940;308198;SV Wireless LAN PCI Network Card Adapter E902 Black;Southridge Video;Southridge Video;Black;50,47;99;Computers Accessories;Computers
941;308199;SV PCI Network Adapter E903 Silver;Southridge Video;Southridge Video;Silver;21,41;41,99;Computers Accessories;Computers
942;308200;SV PCI Network Adapter E904 Silver;Southridge Video;Southridge Video;Silver;21,41;41,99;Computers Accessories;Computers
943;308201;SV PCI Network Adapter E905 Silver;Southridge Video;Southridge Video;Silver;21,41;41,99;Computers Accessories;Computers
416;303001;Adventure Works Desktop PC2.33 XD233 Silver;Adventure Works;Adventure Works;Silver;321,05;969;Desktops;Computers
417;303002;Adventure Works Desktop PC2.30 MD230 Silver;Adventure Works;Adventure Works;Silver;275,46;599;Desktops;Computers
418;303003;Adventure Works Desktop PC1.60 ED160 Silver;Adventure Works;Adventure Works;Silver;137,63;269,95;Desktops;Computers
419;303004;Adventure Works Desktop PC1.80 ED180 Silver;Adventure Works;Adventure Works;Silver;188,13;369;Desktops;Computers
420;303005;Adventure Works Desktop PC1.80 ED182 Silver;Adventure Works;Adventure Works;Silver;254,86;499,9;Desktops;Computers
421;303006;Adventure Works Desktop PC3.0 MS300 Silver;Adventure Works;Adventure Works;Silver;215,68;469;Desktops;Computers
422;303007;Adventure Works Desktop PC2.33 XD233 Black;Adventure Works;Adventure Works;Black;321,05;969;Desktops;Computers
423;303008;Adventure Works Desktop PC2.30 MD230 Black;Adventure Works;Adventure Works;Black;275,46;599;Desktops;Computers
424;303009;Adventure Works Desktop PC1.60 ED160 Black;Adventure Works;Adventure Works;Black;137,63;269,95;Desktops;Computers
425;303010;Adventure Works Desktop PC1.80 ED180 Black;Adventure Works;Adventure Works;Black;188,13;369;Desktops;Computers
426;303011;Adventure Works Desktop PC1.80 ED182 Black;Adventure Works;Adventure Works;Black;254,86;499,9;Desktops;Computers
427;303012;Adventure Works Desktop PC3.0 MS300 Black;Adventure Works;Adventure Works;Black;215,68;469;Desktops;Computers
428;303013;Adventure Works Desktop PC2.33 XD233 Brown;Adventure Works;Adventure Works;Brown;321,05;969;Desktops;Computers
429;303014;Adventure Works Desktop PC2.30 MD230 Brown;Adventure Works;Adventure Works;Brown;275,87;599,9;Desktops;Computers
430;303015;Adventure Works Desktop PC1.60 ED160 Brown;Adventure Works;Adventure Works;Brown;137,63;269,95;Desktops;Computers
431;303016;Adventure Works Desktop PC1.80 ED180 Brown;Adventure Works;Adventure Works;Brown;188,13;369;Desktops;Computers
432;303017;Adventure Works Desktop PC1.80 ED182 Brown;Adventure Works;Adventure Works;Brown;254,86;499,9;Desktops;Computers
433;303018;Adventure Works Desktop PC2.33 XD233 White;Adventure Works;Adventure Works;White;321,05;969;Desktops;Computers
434;303019;Adventure Works Desktop PC2.30 MD230 White;Adventure Works;Adventure Works;White;275,46;599;Desktops;Computers
435;303020;Adventure Works Desktop PC1.60 ED160 White;Adventure Works;Adventure Works;White;137,63;269,95;Desktops;Computers
436;303021;Adventure Works Desktop PC1.80 ED180 White;Adventure Works;Adventure Works;White;188,13;369;Desktops;Computers
437;303022;Adventure Works Desktop PC1.80 ED182 White;Adventure Works;Adventure Works;White;254,86;499,9;Desktops;Computers
438;303023;WWI Desktop PC2.33 X2330 Silver;Wide World Importers;Wide World Importers;Silver;304,48;919;Desktops;Computers
439;303024;WWI Desktop PC2.30 M2300 Brown;Wide World Importers;Wide World Importers;Brown;257,06;559;Desktops;Computers
440;303025;WWI Desktop PC1.60 E1600 Silver;Wide World Importers;Wide World Importers;Silver;112,14;219,95;Desktops;Computers
441;303026;WWI Desktop PC1.80 E1800 Brown;Wide World Importers;Wide World Importers;Brown;117,21;229,9;Desktops;Computers
442;303027;WWI Desktop PC1.80 E1801 Silver;Wide World Importers;Wide World Importers;Silver;137,6;269,9;Desktops;Computers
443;303028;WWI Desktop PC3.0 M0300 Silver;Wide World Importers;Wide World Importers;Silver;160,49;349;Desktops;Computers
444;303029;WWI Desktop PC2.33 X2330 Black;Wide World Importers;Wide World Importers;Black;304,48;919;Desktops;Computers
445;303030;WWI Desktop PC2.30 M2300 Black;Wide World Importers;Wide World Importers;Black;257,06;559;Desktops;Computers
446;303031;WWI Desktop PC1.60 E1600 Black;Wide World Importers;Wide World Importers;Black;112,14;219,95;Desktops;Computers
447;303032;WWI Desktop PC1.80 E1800 Black;Wide World Importers;Wide World Importers;Black;117,21;229,9;Desktops;Computers
448;303033;WWI Desktop PC1.80 E1801 Black;Wide World Importers;Wide World Importers;Black;137,6;269,9;Desktops;Computers
449;303034;WWI Desktop PC3.0 M0300 Black;Wide World Importers;Wide World Importers;Black;160,49;349;Desktops;Computers
450;303035;WWI Desktop PC2.33 X2330 Brown;Wide World Importers;Wide World Importers;Brown;304,48;919;Desktops;Computers
451;303036;WWI Desktop PC2.30 M2300 Silver;Wide World Importers;Wide World Importers;Silver;257,06;559;Desktops;Computers
452;303037;WWI Desktop PC1.60 E1600 Red;Wide World Importers;Wide World Importers;Red;112,14;219,95;Desktops;Computers
453;303038;WWI Desktop PC1.80 E1800 Silver;Wide World Importers;Wide World Importers;Silver;117,21;229,9;Desktops;Computers
454;303039;WWI Desktop PC1.80 E1801 Brown;Wide World Importers;Wide World Importers;Brown;137,6;269,9;Desktops;Computers
455;303040;WWI Desktop PC2.33 X2330 White;Wide World Importers;Wide World Importers;White;304,48;919;Desktops;Computers
456;303041;WWI Desktop PC2.30 M2300 White;Wide World Importers;Wide World Importers;White;257,06;559;Desktops;Computers
457;303042;WWI Desktop PC1.60 E1600 White;Wide World Importers;Wide World Importers;White;112,14;219,95;Desktops;Computers
458;303043;WWI Desktop PC1.80 E1800 White;Wide World Importers;Wide World Importers;White;117,21;229,9;Desktops;Computers
459;303044;WWI Desktop PC1.80 E1801 White;Wide World Importers;Wide World Importers;White;137,6;269,9;Desktops;Computers
460;303045;WWI Desktop PC1.80 E1802 White;Wide World Importers;Wide World Importers;White;152,9;299,9;Desktops;Computers
1257;406011;Contoso Cyber Shot Digital Cameras Adapter E306 Pink;Contoso, Ltd;Contoso;Pink;20,39;39,99;Cameras & Camcorders Accessories;Cameras and camcorders
1297;406051;Contoso USB Cable M250 White;Contoso, Ltd;Contoso;White;11,5;25;Cameras & Camcorders Accessories;Cameras and camcorders
1298;406052;Contoso USB Cable M250 Yellow;Contoso, Ltd;Contoso;Yellow;11,5;25;Cameras & Camcorders Accessories;Cameras and camcorders
1300;406054;Contoso Telephoto Conversion Lens M350 Black;Contoso, Ltd;Contoso;Black;43,69;95;Cameras & Camcorders Accessories;Cameras and camcorders
1301;406055;Contoso Telephoto Conversion Lens M350 White;Contoso, Ltd;Contoso;White;43,69;95;Cameras & Camcorders Accessories;Cameras and camcorders
1302;406056;Contoso Telephoto Conversion Lens M350 Silver;Contoso, Ltd;Contoso;Silver;43,69;95;Cameras & Camcorders Accessories;Cameras and camcorders
1303;406057;Contoso Telephoto Conversion Lens M350 Blue;Contoso, Ltd;Contoso;Blue;43,69;95;Cameras & Camcorders Accessories;Cameras and camcorders
1304;406058;Contoso Lens Adapter M450 White;Contoso, Ltd;Contoso;White;31,27;68;Cameras & Camcorders Accessories;Cameras and camcorders
1305;406059;Contoso Lens Adapter M450 Silver;Contoso, Ltd;Contoso;Silver;31,27;68;Cameras & Camcorders Accessories;Cameras and camcorders
1306;406060;Contoso Lens Adapter M450 Black;Contoso, Ltd;Contoso;Black;31,27;68;Cameras & Camcorders Accessories;Cameras and camcorders
1311;406065;Contoso Digital Camera/Camcorder USB Cable E324 White;Contoso, Ltd;Contoso;White;14,28;28;Cameras & Camcorders Accessories;Cameras and camcorders
1312;406066;Contoso Conversion Lens M550 Blue;Contoso, Ltd;Contoso;Blue;94,27;205;Cameras & Camcorders Accessories;Cameras and camcorders
1313;406067;Contoso Conversion Lens M550 Black;Contoso, Ltd;Contoso;Black;94,27;205;Cameras & Camcorders Accessories;Cameras and camcorders
1315;406069;Contoso Conversion Lens M550 Pink;Contoso, Ltd;Contoso;Pink;94,27;205;Cameras & Camcorders Accessories;Cameras and camcorders
2495;505008;Headphone Adapter for Contoso Phone E130 Black;Contoso, Ltd;Contoso;Black;5,09;9,99;Cell phones Accessories;Cell phones
2496;505009;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Silver;5,09;9,99;Cell phones Accessories;Cell phones
2497;505010;Headphone Adapter for Contoso Phone E130 White;Contoso, Ltd;Contoso;White;5,09;9,99;Cell phones Accessories;Cell phones
48;104003;WWI 1GB Pulse Smart pen E50 Silver;Wide World Importers;Wide World Importers;Silver;76,45;149,95;Recording Pen;Audio
49;104004;WWI 2GB Pulse Smart pen M100 White;Wide World Importers;Wide World Importers;White;91,95;199,95;Recording Pen;Audio
53;104008;WWI 4GB Video Recording Pen X200 Black;Wide World Importers;Wide World Importers;Black;98,07;296;Recording Pen;Audio
54;104009;WWI 4GB Video Recording Pen X200 Red;Wide World Importers;Wide World Importers;Red;98,07;296;Recording Pen;Audio
57;104012;WWI 1GB Digital Voice Recorder Pen E100 Black;Wide World Importers;Wide World Importers;Black;79,53;156;Recording Pen;Audio
60;104015;WWI 1GB Digital Voice Recorder Pen E100 White;Wide World Importers;Wide World Importers;White;79,53;156;Recording Pen;Audio
61;104016;WWI 2GB Spy Video Recorder Pen M300 Black;Wide World Importers;Wide World Importers;Black;83,24;181;Recording Pen;Audio
65;104020;WWI 2GB Spy Video Recorder Pen M300 Purple;Wide World Importers;Wide World Importers;Purple;83,24;181;Recording Pen;Audio
77;106012;NT Bluetooth Active Headphones E202 Silver;Northwind Traders;Northwind Traders;Silver;17,45;37,95;Bluetooth Headphones;Audio
81;106016;NT Wireless Bluetooth Stereo Headphones E302 Black;Northwind Traders;Northwind Traders;Black;18,65;40,55;Bluetooth Headphones;Audio
46;104001;WWI 1GB Pulse Smart pen E50 White;Wide World Importers;Wide World Importers;White;76,45;149,95;Recording Pen;Audio
47;104002;WWI 1GBPulse Smart pen E50 Black;Wide World Importers;Wide World Importers;Black;76,45;149,95;Recording Pen;Audio
50;104005;WWI 2GB Pulse Smart pen M100 Black;Wide World Importers;Wide World Importers;Black;91,95;199,95;Recording Pen;Audio
51;104006;WWI 2GB Pulse Smart pen M100 Blue;Wide World Importers;Wide World Importers;Blue;91,95;199,95;Recording Pen;Audio
52;104007;WWI 2GB Pulse Smart pen M100 Silver;Wide World Importers;Wide World Importers;Silver;91,95;199,95;Recording Pen;Audio
55;104010;WWI 4GB Video Recording Pen X200 Pink;Wide World Importers;Wide World Importers;Pink;98,07;296;Recording Pen;Audio
56;104011;WWI 4GB Video Recording Pen X200 Yellow;Wide World Importers;Wide World Importers;Yellow;98,07;296;Recording Pen;Audio
58;104013;WWI 1GB Digital Voice Recorder Pen E100 Red;Wide World Importers;Wide World Importers;Red;79,53;156;Recording Pen;Audio
59;104014;WWI 1GB Digital Voice Recorder Pen E100 Pink;Wide World Importers;Wide World Importers;Pink;79,53;156;Recording Pen;Audio
62;104017;WWI 2GB Spy Video Recorder Pen M300 White;Wide World Importers;Wide World Importers;White;83,24;181;Recording Pen;Audio
63;104018;WWI 2GB Spy Video Recorder Pen M300 Blue;Wide World Importers;Wide World Importers;Blue;83,24;181;Recording Pen;Audio
64;104019;WWI 2GB Spy Video Recorder Pen M300 Silver;Wide World Importers;Wide World Importers;Silver;83,24;181;Recording Pen;Audio
66;106001;NT Bluetooth Stereo Headphones E52 Blue;Northwind Traders;Northwind Traders;Blue;13,1;25,69;Bluetooth Headphones;Audio
67;106002;NT Bluetooth Stereo Headphones E52 Black;Northwind Traders;Northwind Traders;Black;13,1;25,69;Bluetooth Headphones;Audio
68;106003;NT Bluetooth Stereo Headphones E52 Yellow;Northwind Traders;Northwind Traders;Yellow;13,1;25,69;Bluetooth Headphones;Audio
69;106004;NT Bluetooth Stereo Headphones E52 Pink;Northwind Traders;Northwind Traders;Pink;13,1;25,69;Bluetooth Headphones;Audio
70;106005;NT Wireless Bluetooth Stereo Headphones E102 Silver;Northwind Traders;Northwind Traders;Silver;22,05;47,95;Bluetooth Headphones;Audio
75;106010;NT Bluetooth Active Headphones E202 White;Northwind Traders;Northwind Traders;White;17,45;37,95;Bluetooth Headphones;Audio
80;106015;NT Wireless Bluetooth Stereo Headphones E302 Yellow;Northwind Traders;Northwind Traders;Yellow;18,65;40,55;Bluetooth Headphones;Audio
87;106022;NT Wireless Bluetooth Stereo Headphones M402 Purple;Northwind Traders;Northwind Traders;Purple;45,98;99,99;Bluetooth Headphones;Audio
88;106023;NT Wireless Transmitter and Bluetooth Headphones M150 Black;Northwind Traders;Northwind Traders;Black;49,69;149,99;Bluetooth Headphones;Audio
89;106024;NT Wireless Transmitter and Bluetooth Headphones M150 Blue;Northwind Traders;Northwind Traders;Blue;49,69;149,99;Bluetooth Headphones;Audio
91;106026;NT Wireless Transmitter and Bluetooth Headphones M150 Green;Northwind Traders;Northwind Traders;Green;49,69;149,99;Bluetooth Headphones;Audio
93;106028;WWI Stereo Bluetooth Headphones E1000 Blue;Wide World Importers;Wide World Importers;Blue;34,36;67,4;Bluetooth Headphones;Audio
94;106029;WWI Stereo Bluetooth Headphones E1000 Black;Wide World Importers;Wide World Importers;Black;34,36;67,4;Bluetooth Headphones;Audio
95;106030;WWI Stereo Bluetooth Headphones E1000 Silver;Wide World Importers;Wide World Importers;Silver;34,36;67,4;Bluetooth Headphones;Audio
98;106033;WWI Wireless Bluetooth Stereo Headphones M170 Silver;Wide World Importers;Wide World Importers;Silver;55,18;120;Bluetooth Headphones;Audio
99;106034;WWI Wireless Bluetooth Stereo Headphones M170 Black;Wide World Importers;Wide World Importers;Black;55,18;120;Bluetooth Headphones;Audio
100;106035;WWI Wireless Bluetooth Stereo Headphones M170 White;Wide World Importers;Wide World Importers;White;55,18;120;Bluetooth Headphones;Audio
103;106038;WWI Wireless Bluetooth Stereo Headphones M270 Black;Wide World Importers;Wide World Importers;Black;52,88;115;Bluetooth Headphones;Audio
105;106040;WWI Wireless Bluetooth Stereo Headphones M270 Pink;Wide World Importers;Wide World Importers;Pink;52,88;115;Bluetooth Headphones;Audio
108;106043;WWI Stereo Bluetooth Headphones New Generation M370 Yellow;Wide World Importers;Wide World Importers;Yellow;61,16;132,99;Bluetooth Headphones;Audio
109;106044;WWI Stereo Bluetooth Headphones New Generation M370 Orange;Wide World Importers;Wide World Importers;Orange;61,16;132,99;Bluetooth Headphones;Audio
113;106048;WWI Wireless Transmitter and Bluetooth Headphones X250 White;Wide World Importers;Wide World Importers;White;82,83;249,99;Bluetooth Headphones;Audio
114;106049;WWI Wireless Transmitter and Bluetooth Headphones X250 Red;Wide World Importers;Wide World Importers;Red;82,83;249,99;Bluetooth Headphones;Audio
115;106050;WWI Wireless Transmitter and Bluetooth Headphones X250 Silver;Wide World Importers;Wide World Importers;Silver;82,83;249,99;Bluetooth Headphones;Audio
946;401003;A. Datum Slim Digital Camera M180 Black;A. Datum Corporation;A. Datum;Black;68,06;148;Digital Cameras;Cameras and camcorders
947;401004;A. Datum Ultra Compact Digital Camera M190 Black;A. Datum Corporation;A. Datum;Black;75,88;165;Digital Cameras;Cameras and camcorders
948;401005;A. Datum All in One Digital Camera M200 Black;A. Datum Corporation;A. Datum;Black;86,45;188;Digital Cameras;Cameras and camcorders
949;401006;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black;A. Datum Corporation;A. Datum;Black;88,79;268;Digital Cameras;Cameras and camcorders
950;401007;A. Datum Super-zoom Digital Camera X300 Black;A. Datum Corporation;A. Datum;Black;96,08;290;Digital Cameras;Cameras and camcorders
951;401008;A. Datum Consumer Digital Camera E100 Black;A. Datum Corporation;A. Datum;Black;143,26;281;Digital Cameras;Cameras and camcorders
952;401009;A. Datum Consumer Digital Camera M300 Black;A. Datum Corporation;A. Datum;Black;84,84;184,5;Digital Cameras;Cameras and camcorders
953;401010;A. Datum Advanced Digital Camera M300 Black;A. Datum Corporation;A. Datum;Black;86,68;188,5;Digital Cameras;Cameras and camcorders
954;401011;A. Datum Bridge Digital Camera M300 Black;A. Datum Corporation;A. Datum;Black;85,95;186,9;Digital Cameras;Cameras and camcorders
955;401012;A. Datum SLR-like Digital Camera M400 Black;A. Datum Corporation;A. Datum;Black;90,55;196,9;Digital Cameras;Cameras and camcorders
956;401013;A. Datum Point Shoot Digital Camera M500 Black;A. Datum Corporation;A. Datum;Black;91,05;198;Digital Cameras;Cameras and camcorders
957;401014;A. Datum Full Frame Digital Camera X300 Black;A. Datum Corporation;A. Datum;Black;76,53;231;Digital Cameras;Cameras and camcorders
958;401015;A. Datum Compact Digital Camera M200 Grey;A. Datum Corporation;A. Datum;Grey;59,32;129;Digital Cameras;Cameras and camcorders
959;401016;A. Datum Rangefinder Digital Camera X200 Grey;A. Datum Corporation;A. Datum;Grey;66,26;200;Digital Cameras;Cameras and camcorders
960;401017;A. Datum Slim Digital Camera M180 Grey;A. Datum Corporation;A. Datum;Grey;68,06;148;Digital Cameras;Cameras and camcorders
961;401018;A. Datum Ultra Compact Digital Camera M190 Grey;A. Datum Corporation;A. Datum;Grey;75,88;165;Digital Cameras;Cameras and camcorders
962;401019;A. Datum All in One Digital Camera M200 Grey;A. Datum Corporation;A. Datum;Grey;86,45;188;Digital Cameras;Cameras and camcorders
963;401020;A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey;A. Datum Corporation;A. Datum;Grey;88,79;268;Digital Cameras;Cameras and camcorders
